  -15.460843912760417        105.77824707031250     
  -15.460843912760417        107.98283691406250     
  -15.460843912760417        108.35026855468750     
  -15.460843912760417        108.71770833333333     
  -15.460843912760417        109.08513997395833     
  -15.460843912760417        109.45257161458333     
  -15.460843912760417        109.82000325520833     
  -15.460843912760417        110.18743489583333     
  -15.460843912760417        110.55486653645833     
  -15.460843912760417        110.92229817708333     
  -15.460843912760417        111.28973795572917     
  -15.460843912760417        111.65716959635417     
  -15.460843912760417        113.86175944010417     
 >
  -12.025005086263020        105.80199381510417     
  -12.025005086263020        107.99363606770834     
  -12.025005086263020        108.35891113281249     
  -12.025005086263020        108.72417805989583     
  -12.025005086263020        109.08945312500001     
  -12.025005086263020        109.45472819010416     
  -12.025005086263020        109.82000325520833     
  -12.025005086263020        110.18527832031251     
  -12.025005086263020        110.55055338541666     
  -12.025005086263020        110.91582845052083     
  -12.025005086263020        111.28109537760416     
  -12.025005086263020        111.64637044270833     
  -12.025005086263020        113.83801269531250     
 >
  -11.663338216145833        105.80426432291667     
  -11.663338216145833        107.99466959635417     
  -11.663338216145833        108.35973307291667     
  -11.663338216145833        108.72480468750000     
  -11.663338216145833        109.08986816406249     
  -11.663338216145833        109.45493977864584     
  -11.663338216145833        109.82000325520833     
  -11.663338216145833        110.18506673177083     
  -11.663338216145833        110.55013834635416     
  -11.663338216145833        110.91520182291667     
  -11.663338216145833        111.28027343750000     
  -11.663338216145833        111.64533691406250     
  -11.663338216145833        113.83574218750000     
 >
  -11.301670328776042        105.80650227864584     
  -11.301670328776042        107.99568684895833     
  -11.301670328776042        108.36054687500000     
  -11.301670328776042        108.72541503906250     
  -11.301670328776042        109.09027506510417     
  -11.301670328776042        109.45514322916667     
  -11.301670328776042        109.82000325520833     
  -11.301670328776042        110.18486328125000     
  -11.301670328776042        110.54973144531250     
  -11.301670328776042        110.91459147135417     
  -11.301670328776042        111.27945963541667     
  -11.301670328776042        111.64431966145834     
  -11.301670328776042        113.83350423177083     
 >
  -10.940003458658854        105.80869140625001     
  -10.940003458658854        107.99667968750001     
